keyword,impressions,clicks,cost,conversions,revenue,quality_score,ctr,cpc,conversion_rate,cpa,roas,CTR,Conversion Rate,CPA,ROAS
fashion,4933,64,540.8,3,78.77,2,0.01297384958443138,8.45,0.046875,180.26666666666665,0.14565458579881657,1.297384958443138,4.6875,180.26666666666665,0.14565458579881657
credit card,4283,169,562.54,9,514.43,5,0.0394583236049498,3.3286390532544377,0.05325443786982249,62.50444444444444,0.9144771927329611,3.9458323604949803,5.325443786982249,62.50444444444444,0.9144771927329611
insurance,3259,60,335.17,10,973.29,10,0.01841055538508745,5.586166666666667,0.16666666666666666,33.517,2.903869678073813,1.841055538508745,16.666666666666664,33.517,2.903869678073813
insurance-life,3744,19,95.52,1,39.58,8,0.005074786324786325,5.027368421052631,0.05263157894736842,95.52,0.41436348408710216,0.5074786324786325,5.263157894736842,95.52,0.41436348408710216
shopping,4409,51,101.59,1,78.44,8,0.0115672488092538,1.9919607843137255,0.0196078431372549,101.59,0.7721232404764248,1.15672488092538,1.9607843137254901,101.59,0.7721232404764248
furniture,2208,154,372.32,5,245.64,7,0.06974637681159421,2.4176623376623376,0.032467532467532464,74.464,0.6597550494198539,6.974637681159421,3.2467532467532463,74.464,0.6597550494198539
groceries,4893,171,171.85,4,200.88,5,0.03494788473329246,1.0049707602339182,0.023391812865497075,42.9625,1.168926389292988,3.494788473329246,2.3391812865497075,42.9625,1.168926389292988
mobile,1342,16,36.86,1,27.97,1,0.011922503725782414,2.30375,0.0625,36.86,0.7588171459576777,1.1922503725782414,6.25,36.86,0.7588171459576777
shopping,3586,79,554.04,3,137.41,4,0.022030117122141663,7.013164556962025,0.0379746835443038,184.67999999999998,0.2480145837845643,2.2030117122141664,3.79746835443038,184.67999999999998,0.2480145837845643
mobile,4432,241,1148.36,20,864.76,4,0.05437725631768953,4.764979253112033,0.08298755186721991,57.41799999999999,0.7530391166533144,5.437725631768953,8.29875518672199,57.41799999999999,0.7530391166533144
insurance-life,4000,113,882.2,10,441.15,6,0.02825,7.8070796460177,0.08849557522123894,88.22,0.5000566764905916,2.825,8.849557522123893,88.22,0.5000566764905916
credit card,2705,115,355.78,3,155.25,5,0.04251386321626617,3.0937391304347823,0.02608695652173913,118.59333333333332,0.4363651694867615,4.251386321626617,2.608695652173913,118.59333333333332,0.4363651694867615
data plan,4842,216,375.6,7,241.53,6,0.04460966542750929,1.738888888888889,0.032407407407407406,53.65714285714286,0.6430511182108626,4.4609665427509295,3.2407407407407405,53.65714285714286,0.6430511182108626
insurance,3134,97,872.72,7,694.19,10,0.03095086151882578,8.997113402061856,0.07216494845360824,124.67428571428572,0.7954326702722523,3.095086151882578,7.216494845360824,124.67428571428572,0.7954326702722523
mobile,4668,89,380.09,2,145.79,8,0.019065981148243358,4.270674157303371,0.02247191011235955,190.045,0.383567049909232,1.9065981148243358,2.247191011235955,190.045,0.383567049909232
home loan,4307,420,1736.22,22,949.58,4,0.0975156721615974,4.133857142857143,0.05238095238095238,78.91909090909091,0.5469237769407103,9.75156721615974,5.238095238095238,78.91909090909091,0.5469237769407103
insurance-life,4151,183,1499.69,11,566.77,7,0.04408576246687545,8.195027322404371,0.060109289617486336,136.33545454545455,0.3779247711193646,4.408576246687545,6.0109289617486334,136.33545454545455,0.3779247711193646
fashion,3463,36,21.2,2,84.29,9,0.010395610742131101,0.5888888888888889,0.05555555555555555,10.6,3.9759433962264157,1.03956107421311,5.555555555555555,10.6,3.9759433962264157
mobile,4121,59,282.35,4,128.37,3,0.014316913370541131,4.785593220338983,0.06779661016949153,70.5875,0.45464848592172835,1.4316913370541131,6.779661016949152,70.5875,0.45464848592172835
furniture,1945,55,400.73,1,69.52,7,0.028277634961439587,7.2860000000000005,0.01818181818181818,400.73,0.17348339280812516,2.827763496143959,1.8181818181818181,400.73,0.17348339280812516
electronics,4212,56,498.93,1,27.73,1,0.013295346628679962,8.909464285714286,0.017857142857142856,498.93,0.05557893892930872,1.3295346628679963,1.7857142857142856,498.93,0.05557893892930872
loan,4688,80,393.92,2,81.04,4,0.017064846416382253,4.924,0.025,196.96,0.20572705117790416,1.7064846416382253,2.5,196.96,0.20572705117790416
electronics,3910,315,2694.26,6,470.13,8,0.08056265984654731,8.55320634920635,0.01904761904761905,449.04333333333335,0.17449318180131093,8.05626598465473,1.9047619047619049,449.04333333333335,0.17449318180131093
education,1609,32,108.85,3,91.11,3,0.019888129272840272,3.4015625,0.09375,36.28333333333333,0.8370234267340377,1.9888129272840271,9.375,36.28333333333333,0.8370234267340377
groceries,4312,56,33.59,2,78.3,5,0.012987012987012988,0.5998214285714286,0.03571428571428571,16.795,2.3310509080083355,1.2987012987012987,3.571428571428571,16.795,2.3310509080083355
shopping,1678,118,244.55,10,392.34,6,0.07032181168057211,2.072457627118644,0.0847457627118644,24.455000000000002,1.6043344919239417,7.032181168057211,8.47457627118644,24.455000000000002,1.6043344919239417
electronics,979,42,310.17,1,22.95,1,0.04290091930541369,7.385000000000001,0.023809523809523808,310.17,0.07399168198084921,4.290091930541369,2.380952380952381,310.17,0.07399168198084921
education,1672,72,393.77,5,167.61,2,0.0430622009569378,5.469027777777778,0.06944444444444445,78.75399999999999,0.42565456992660694,4.30622009569378,6.944444444444445,78.75399999999999,0.42565456992660694
groceries,1748,12,53.19,1,27.59,3,0.006864988558352402,4.4325,0.08333333333333333,53.19,0.5187065237826659,0.6864988558352403,8.333333333333332,53.19,0.5187065237826659
healthcare,4839,245,408.48,14,910.4,7,0.0506302955156024,1.6672653061224492,0.05714285714285714,29.177142857142858,2.2287504896200545,5.06302955156024,5.714285714285714,29.177142857142858,2.2287504896200545
insurance-life,4531,174,1232.73,21,945.56,5,0.03840211873758552,7.084655172413793,0.1206896551724138,58.70142857142857,0.767045500636798,3.8402118737585518,12.068965517241379,58.70142857142857,0.767045500636798
healthcare,3069,143,1058.24,15,635.98,10,0.04659498207885305,7.400279720279721,0.1048951048951049,70.54933333333334,0.6009789839733898,4.659498207885305,10.48951048951049,70.54933333333334,0.6009789839733898
healthcare,3911,85,296.86,2,45.81,1,0.021733571976476605,3.492470588235294,0.023529411764705882,148.43,0.15431516539783063,2.1733571976476607,2.3529411764705883,148.43,0.15431516539783063
shopping,4342,63,626.49,3,223.0,8,0.014509442653155229,9.944285714285714,0.047619047619047616,208.83,0.35595141183418727,1.450944265315523,4.761904761904762,208.83,0.35595141183418727
home loan,4317,461,550.0,35,1429.46,8,0.10678712068566133,1.193058568329718,0.07592190889370933,15.714285714285714,2.599018181818182,10.678712068566133,7.592190889370933,15.714285714285714,2.599018181818182
loan,2832,119,1156.96,3,173.02,5,0.042019774011299436,9.72235294117647,0.025210084033613446,385.65333333333336,0.14954708892269397,4.201977401129944,2.5210084033613445,385.65333333333336,0.14954708892269397
groceries,2522,57,179.1,1,32.79,5,0.02260111022997621,3.1421052631578945,0.017543859649122806,179.1,0.1830820770519263,2.260111022997621,1.7543859649122806,179.1,0.1830820770519263
electronics,3741,110,656.9,6,241.99,6,0.029403902699812884,5.971818181818182,0.05454545454545454,109.48333333333333,0.36838179327142645,2.9403902699812883,5.454545454545454,109.48333333333333,0.36838179327142645
healthcare,4699,164,1299.2,1,74.22,9,0.034901042775058524,7.921951219512195,0.006097560975609756,1299.2,0.057127463054187186,3.4901042775058526,0.6097560975609756,1299.2,0.057127463054187186
shopping,2596,109,920.98,16,1399.27,10,0.04198767334360555,8.449357798165138,0.14678899082568808,57.56125,1.519327238376512,4.198767334360555,14.678899082568808,57.56125,1.519327238376512
credit card,3599,117,326.42,21,1404.54,6,0.03250903028619061,2.78991452991453,0.1794871794871795,15.543809523809525,4.302861344280375,3.2509030286190606,17.94871794871795,15.543809523809525,4.302861344280375
mobile,3598,28,246.58,1,32.2,2,0.007782101167315175,8.806428571428572,0.03571428571428571,246.58,0.1305864222564685,0.7782101167315175,3.571428571428571,246.58,0.1305864222564685
fashion,1544,84,243.86,2,95.71,5,0.054404145077720206,2.903095238095238,0.023809523809523808,121.93,0.39247929139670296,5.4404145077720205,2.380952380952381,121.93,0.39247929139670296
shopping,1445,18,114.58,1,27.4,2,0.01245674740484429,6.365555555555556,0.05555555555555555,114.58,0.23913422935939954,1.245674740484429,5.555555555555555,114.58,0.23913422935939954
healthcare,1289,31,120.87,2,156.25,8,0.02404965089216447,3.8990322580645165,0.06451612903225806,60.435,1.2927111772979234,2.404965089216447,6.451612903225806,60.435,1.2927111772979234
travel,1312,79,305.17,2,62.39,3,0.06021341463414634,3.8629113924050635,0.02531645569620253,152.585,0.20444342497624274,6.021341463414634,2.5316455696202533,152.585,0.20444342497624274
shopping,4659,20,104.85,1,61.52,9,0.0042927666881305004,5.2425,0.05,104.85,0.5867429661421079,0.42927666881305004,5.0,104.85,0.5867429661421079
loan,1011,27,230.25,3,67.97,1,0.026706231454005934,8.527777777777779,0.1111111111111111,76.75,0.29520086862106404,2.6706231454005933,11.11111111111111,76.75,0.29520086862106404
credit card,1125,29,223.69,1,23.16,1,0.025777777777777778,7.713448275862069,0.034482758620689655,223.69,0.10353614377039654,2.577777777777778,3.4482758620689653,223.69,0.10353614377039654
insurance,1293,95,832.84,20,1447.01,7,0.07347254447022429,8.766736842105264,0.21052631578947367,41.642,1.73744056481437,7.347254447022429,21.052631578947366,41.642,1.73744056481437
credit card,1948,21,101.01,1,29.69,2,0.010780287474332649,4.8100000000000005,0.047619047619047616,101.01,0.2939312939312939,1.0780287474332648,4.761904761904762,101.01,0.2939312939312939
travel,2484,98,696.83,2,129.81,8,0.039452495974235106,7.110510204081633,0.02040816326530612,348.415,0.18628646872264396,3.9452495974235107,2.0408163265306123,348.415,0.18628646872264396
insurance,2122,187,749.5,8,288.36,5,0.088124410933082,4.008021390374331,0.0427807486631016,93.6875,0.38473649099399604,8.8124410933082,4.27807486631016,93.6875,0.38473649099399604
mobile,3841,475,910.3,1,27.06,1,0.12366571205415257,1.9164210526315788,0.002105263157894737,910.3,0.029726463803141822,12.366571205415257,0.21052631578947367,910.3,0.029726463803141822
credit card,4848,196,696.6,10,707.03,9,0.040429042904290426,3.5540816326530615,0.05102040816326531,69.66,1.014972724662647,4.042904290429043,5.1020408163265305,69.66,1.014972724662647
shopping,1398,73,509.53,7,412.1,5,0.05221745350500715,6.97986301369863,0.0958904109589041,72.78999999999999,0.8087845661688223,5.221745350500715,9.58904109589041,72.78999999999999,0.8087845661688223
furniture,1004,38,326.45,2,151.95,10,0.037848605577689244,8.590789473684211,0.05263157894736842,163.225,0.4654617858783887,3.7848605577689245,5.263157894736842,163.225,0.4654617858783887
home loan,3126,219,146.35,13,331.84,1,0.07005758157389635,0.6682648401826484,0.0593607305936073,11.257692307692308,2.2674410659378204,7.005758157389636,5.93607305936073,11.257692307692308,2.2674410659378204
loan,2128,63,322.61,10,419.74,3,0.029605263157894735,5.120793650793651,0.15873015873015872,32.261,1.301075602120207,2.9605263157894735,15.873015873015872,32.261,1.301075602120207
credit card,4811,60,186.14,3,214.74,8,0.01247141966327167,3.102333333333333,0.05,62.04666666666666,1.1536477919845278,1.247141966327167,5.0,62.04666666666666,1.1536477919845278
credit card,2720,58,405.86,4,91.96,1,0.021323529411764706,6.9975862068965515,0.06896551724137931,101.465,0.22658059429359875,2.1323529411764706,6.896551724137931,101.465,0.22658059429359875
shopping,2389,83,602.88,5,360.1,10,0.034742570113018,7.263614457831325,0.060240963855421686,120.576,0.5972996284501062,3.4742570113017996,6.024096385542169,120.576,0.5972996284501062
electronics,1585,30,91.8,4,122.75,2,0.01892744479495268,3.06,0.13333333333333333,22.95,1.3371459694989107,1.8927444794952681,13.333333333333334,22.95,1.3371459694989107
mobile,3251,105,140.11,6,133.81,1,0.032297754537065515,1.3343809523809524,0.05714285714285714,23.35166666666667,0.9550353293840553,3.2297754537065515,5.714285714285714,23.35166666666667,0.9550353293840553
home loan,4579,61,53.94,1,80.33,10,0.01332168595763267,0.8842622950819672,0.01639344262295082,53.94,1.489247311827957,1.3321685957632672,1.639344262295082,53.94,1.489247311827957
electronics,2538,79,158.73,1,50.56,4,0.031126871552403467,2.009240506329114,0.012658227848101266,158.73,0.3185283185283186,3.1126871552403466,1.2658227848101267,158.73,0.3185283185283186
insurance-life,4883,387,1599.14,49,3117.58,9,0.0792545566250256,4.1321447028423774,0.12661498708010335,32.63551020408163,1.9495353752642044,7.925455662502561,12.661498708010335,32.63551020408163,1.9495353752642044
fashion,1249,43,224.33,3,151.2,5,0.0344275420336269,5.216976744186047,0.06976744186046512,74.77666666666667,0.6740070431952926,3.4427542033626897,6.976744186046512,74.77666666666667,0.6740070431952926
mobile,563,42,230.92,3,114.45,8,0.07460035523978685,5.498095238095238,0.07142857142857142,76.97333333333333,0.4956261908886195,7.460035523978685,7.142857142857142,76.97333333333333,0.4956261908886195
shopping,4318,128,1240.43,3,217.44,7,0.029643353404353867,9.690859375,0.0234375,413.4766666666667,0.17529405125641914,2.9643353404353867,2.34375,413.4766666666667,0.17529405125641914
education,1742,182,1077.28,26,758.16,3,0.1044776119402985,5.919120879120879,0.14285714285714285,41.433846153846154,0.7037724639833655,10.44776119402985,14.285714285714285,41.433846153846154,0.7037724639833655
insurance-life,3988,149,614.59,3,124.28,9,0.03736208625877633,4.124765100671141,0.020134228187919462,204.86333333333334,0.20221611155404415,3.736208625877633,2.013422818791946,204.86333333333334,0.20221611155404415
home loan,2754,122,125.39,8,218.19,1,0.04429920116194626,1.0277868852459016,0.06557377049180328,15.67375,1.740090916341016,4.429920116194626,6.557377049180328,15.67375,1.740090916341016
healthcare,1064,23,113.86,3,131.01,10,0.021616541353383457,4.950434782608696,0.13043478260869565,37.95333333333333,1.1506235728087124,2.161654135338346,13.043478260869565,37.95333333333333,1.1506235728087124
mobile,2382,92,425.55,9,339.16,4,0.038623005877413935,4.6255434782608695,0.09782608695652174,47.28333333333333,0.7969921278345671,3.8623005877413936,9.782608695652174,47.28333333333333,0.7969921278345671
groceries,1095,62,306.74,3,69.18,1,0.05662100456621005,4.9474193548387095,0.04838709677419355,102.24666666666667,0.22553302471148207,5.662100456621005,4.838709677419355,102.24666666666667,0.22553302471148207
loan,1287,75,305.08,2,132.3,7,0.05827505827505827,4.067733333333333,0.02666666666666667,152.54,0.43365674577160096,5.827505827505827,2.666666666666667,152.54,0.43365674577160096
loan,3354,100,476.28,6,175.32,3,0.02981514609421586,4.7627999999999995,0.06,79.38,0.36810279667422524,2.9815146094215863,6.0,79.38,0.36810279667422524
insurance-life,4506,26,221.18,4,245.4,8,0.005770084332001775,8.506923076923076,0.15384615384615385,55.295,1.1095035717515147,0.5770084332001775,15.384615384615385,55.295,1.1095035717515147
fashion,3119,44,286.41,6,434.61,10,0.014107085604360373,6.509318181818182,0.13636363636363635,47.73500000000001,1.5174400335183826,1.4107085604360372,13.636363636363635,47.73500000000001,1.5174400335183826
furniture,2404,245,2010.72,7,243.39,7,0.10191347753743761,8.207020408163265,0.02857142857142857,287.2457142857143,0.12104619240868941,10.191347753743761,2.857142857142857,287.2457142857143,0.12104619240868941
home loan,2680,157,269.16,20,650.54,2,0.05858208955223881,1.7143949044585989,0.12738853503184713,13.458000000000002,2.416926735027493,5.858208955223881,12.738853503184714,13.458000000000002,2.416926735027493
electronics,1294,83,654.85,12,524.76,3,0.06414219474497682,7.889759036144579,0.14457831325301204,54.57083333333333,0.8013438191952356,6.414219474497681,14.457831325301203,54.57083333333333,0.8013438191952356
fashion,4119,86,468.29,1,42.96,9,0.02087885409079874,5.445232558139535,0.011627906976744186,468.29,0.09173802558243824,2.087885409079874,1.1627906976744187,468.29,0.09173802558243824
data plan,3238,178,1458.75,11,558.17,4,0.05497220506485485,8.195224719101123,0.06179775280898876,132.61363636363637,0.3826358183376178,5.497220506485485,6.179775280898876,132.61363636363637,0.3826358183376178
furniture,877,30,156.61,3,67.57,1,0.03420752565564424,5.2203333333333335,0.1,52.20333333333334,0.431453930144946,3.4207525655644244,10.0,52.20333333333334,0.431453930144946
electronics,1174,45,444.24,2,105.13,7,0.03833049403747871,9.872,0.044444444444444446,222.12,0.2366513596254277,3.8330494037478706,4.444444444444445,222.12,0.2366513596254277
healthcare,1816,75,732.07,4,170.41,4,0.04129955947136564,9.760933333333334,0.05333333333333334,183.0175,0.2327782862294589,4.129955947136564,5.333333333333334,183.0175,0.2327782862294589
furniture,1383,173,551.33,15,557.31,6,0.12509038322487345,3.186878612716763,0.08670520231213873,36.75533333333333,1.0108464984673424,12.509038322487346,8.670520231213873,36.75533333333333,1.0108464984673424
travel,4786,369,2683.83,1,34.19,4,0.07709987463435018,7.273252032520325,0.0027100271002710027,2683.83,0.012739256957407883,7.709987463435018,0.27100271002710025,2683.83,0.012739256957407883
healthcare,2086,291,228.44,44,2206.7,9,0.13950143815915628,0.7850171821305841,0.15120274914089346,5.191818181818181,9.659866923481001,13.950143815915627,15.120274914089347,5.191818181818181,9.659866923481001
shopping,1146,73,606.67,1,91.73,9,0.0636998254799302,8.310547945205478,0.0136986301369863,606.67,0.15120246592051695,6.369982547993019,1.36986301369863,606.67,0.15120246592051695
electronics,2276,179,607.07,22,1518.48,9,0.07864674868189807,3.3914525139664806,0.12290502793296089,27.594090909090912,2.501326041477918,7.864674868189807,12.290502793296088,27.594090909090912,2.501326041477918
home loan,2438,114,1007.88,7,316.2,4,0.04675963904840033,8.841052631578947,0.06140350877192982,143.98285714285714,0.3137278247410406,4.675963904840033,6.140350877192982,143.98285714285714,0.3137278247410406
credit card,1955,85,735.31,14,813.98,6,0.043478260869565216,8.650705882352941,0.16470588235294117,52.52214285714285,1.1069888890399968,4.3478260869565215,16.470588235294116,52.52214285714285,1.1069888890399968
healthcare,600,28,192.11,4,139.95,2,0.04666666666666667,6.861071428571429,0.14285714285714285,48.0275,0.7284888865753995,4.666666666666667,14.285714285714285,48.0275,0.7284888865753995
insurance-life,2639,179,1330.79,14,338.13,1,0.06782872300113679,7.434581005586592,0.0782122905027933,95.05642857142857,0.2540821617234876,6.782872300113679,7.82122905027933,95.05642857142857,0.2540821617234876
groceries,2432,66,229.3,4,111.34,2,0.027138157894736843,3.4742424242424246,0.06060606060606061,57.325,0.48556476232010465,2.7138157894736845,6.0606060606060606,57.325,0.48556476232010465
healthcare,4384,177,776.54,14,824.34,7,0.04037408759124088,4.387231638418079,0.07909604519774012,55.46714285714285,1.0615551034074227,4.037408759124088,7.909604519774012,55.46714285714285,1.0615551034074227
mobile,1088,46,316.87,4,236.59,5,0.042279411764705885,6.888478260869565,0.08695652173913043,79.2175,0.7466468898917538,4.227941176470589,8.695652173913043,79.2175,0.7466468898917538
data plan,1981,92,162.35,4,375.38,10,0.04644119131751641,1.764673913043478,0.043478260869565216,40.5875,2.3121650754542658,4.644119131751641,4.3478260869565215,40.5875,2.3121650754542658
education,4583,268,1939.53,1,49.16,6,0.058476980144010475,7.23705223880597,0.0037313432835820895,1939.53,0.025346346795357636,5.847698014401048,0.3731343283582089,1939.53,0.025346346795357636
home loan,2564,388,2353.33,14,504.31,3,0.15132605304212168,6.065283505154639,0.03608247422680412,168.095,0.21429633753022315,15.132605304212168,3.608247422680412,168.095,0.21429633753022315
healthcare,2323,158,1227.62,2,51.06,1,0.0680154972018941,7.769746835443037,0.012658227848101266,613.81,0.041592675257815945,6.801549720189411,1.2658227848101267,613.81,0.041592675257815945
insurance,4582,466,4129.26,53,3423.51,7,0.1017023134002619,8.861072961373392,0.11373390557939914,77.91056603773585,0.8290855988724372,10.17023134002619,11.373390557939913,77.91056603773585,0.8290855988724372
fashion,1594,40,335.13,4,106.17,3,0.025094102885821833,8.37825,0.1,83.7825,0.3168024348760183,2.5094102885821834,10.0,83.7825,0.3168024348760183
groceries,952,29,49.65,2,46.28,1,0.03046218487394958,1.7120689655172414,0.06896551724137931,24.825,0.9321248741188318,3.046218487394958,6.896551724137931,24.825,0.9321248741188318
electronics,2424,113,539.32,2,130.28,7,0.04661716171617162,4.772743362831859,0.017699115044247787,269.66,0.24156345027071124,4.661716171617162,1.7699115044247788,269.66,0.24156345027071124
groceries,1858,48,176.25,3,86.95,2,0.02583423035522067,3.671875,0.0625,58.75,0.49333333333333335,2.583423035522067,6.25,58.75,0.49333333333333335
shopping,4408,244,2161.03,13,503.87,9,0.05535390199637023,8.856680327868853,0.05327868852459016,166.23307692307694,0.23316196443362655,5.535390199637023,5.327868852459016,166.23307692307694,0.23316196443362655
loan,3453,151,878.27,1,83.91,9,0.0437300897770055,5.81635761589404,0.006622516556291391,878.27,0.09554009587029046,4.37300897770055,0.6622516556291391,878.27,0.09554009587029046
insurance-life,4795,152,1208.96,6,265.32,8,0.03169968717413973,7.953684210526316,0.039473684210526314,201.49333333333334,0.21946135521439913,3.1699687174139726,3.9473684210526314,201.49333333333334,0.21946135521439913
loan,3438,192,1105.23,8,244.72,3,0.055846422338568937,5.75640625,0.041666666666666664,138.15375,0.2214199759326113,5.5846422338568935,4.166666666666666,138.15375,0.2214199759326113
electronics,2688,102,882.41,10,410.54,4,0.03794642857142857,8.651078431372548,0.09803921568627451,88.241,0.4652485805917884,3.7946428571428568,9.803921568627452,88.241,0.4652485805917884
loan,3620,87,684.97,3,111.13,3,0.024033149171270717,7.873218390804598,0.034482758620689655,228.32333333333335,0.16224068207366746,2.4033149171270716,3.4482758620689653,228.32333333333335,0.16224068207366746
insurance,1879,31,63.75,1,47.59,4,0.016498137307078234,2.056451612903226,0.03225806451612903,63.75,0.7465098039215686,1.6498137307078233,3.225806451612903,63.75,0.7465098039215686
mobile,3232,64,168.94,8,205.67,2,0.019801980198019802,2.6396875,0.125,21.1175,1.217414466674559,1.9801980198019802,12.5,21.1175,1.217414466674559
shopping,3673,255,562.22,11,276.32,1,0.06942553770759598,2.20478431372549,0.043137254901960784,51.1109090909091,0.4914802034790651,6.942553770759598,4.313725490196078,51.1109090909091,0.4914802034790651
shopping,3318,139,384.34,3,128.25,3,0.04189270644966848,2.7650359712230212,0.02158273381294964,128.11333333333332,0.33368892126762767,4.1892706449668475,2.158273381294964,128.11333333333332,0.33368892126762767
groceries,3857,98,730.33,2,80.4,7,0.025408348457350273,7.452346938775511,0.02040816326530612,365.165,0.11008722084537127,2.540834845735027,2.0408163265306123,365.165,0.11008722084537127
furniture,4116,300,2017.7,19,1392.5,8,0.0728862973760933,6.725666666666667,0.06333333333333334,106.19473684210527,0.6901422411656837,7.288629737609329,6.333333333333334,106.19473684210527,0.6901422411656837
shopping,2481,50,153.33,1,42.85,10,0.02015316404675534,3.0666,0.02,153.33,0.27946259701297854,2.015316404675534,2.0,153.33,0.27946259701297854
education,4339,453,653.81,58,1878.53,3,0.10440193592993777,1.443289183222958,0.1280353200883002,11.27258620689655,2.873204753674615,10.440193592993777,12.803532008830022,11.27258620689655,2.873204753674615
healthcare,4036,187,829.74,12,406.5,6,0.04633300297324083,4.437112299465241,0.06417112299465241,69.145,0.4899125027116928,4.633300297324084,6.417112299465241,69.145,0.4899125027116928
education,4528,342,1401.02,10,874.74,9,0.07553003533568904,4.096549707602339,0.029239766081871343,140.102,0.6243593952977117,7.553003533568904,2.923976608187134,140.102,0.6243593952977117
travel,1519,32,60.33,1,36.06,4,0.02106649111257406,1.8853125,0.03125,60.33,0.5977125808055694,2.106649111257406,3.125,60.33,0.5977125808055694
mobile,3017,97,148.99,1,32.18,2,0.032151143520053035,1.5359793814432992,0.010309278350515464,148.99,0.21598765017786428,3.2151143520053034,1.0309278350515463,148.99,0.21598765017786428
groceries,1546,40,121.22,1,75.77,7,0.0258732212160414,3.0305,0.025,121.22,0.6250618709783864,2.58732212160414,2.5,121.22,0.6250618709783864
furniture,1540,24,179.83,1,59.08,7,0.015584415584415584,7.492916666666667,0.041666666666666664,179.83,0.3285325029194239,1.5584415584415585,4.166666666666666,179.83,0.3285325029194239
insurance,3844,307,2690.76,21,844.14,10,0.07986472424557753,8.764690553745929,0.06840390879478828,128.1314285714286,0.31371805735182623,7.9864724245577525,6.840390879478828,128.1314285714286,0.31371805735182623
education,4275,205,1859.87,2,45.1,1,0.047953216374269005,9.072536585365853,0.00975609756097561,929.935,0.02424900665100249,4.7953216374269,0.975609756097561,929.935,0.02424900665100249
credit card,1602,31,22.0,3,165.51,8,0.019350811485642945,0.7096774193548387,0.0967741935483871,7.333333333333333,7.5231818181818175,1.9350811485642945,9.67741935483871,7.333333333333333,7.5231818181818175
insurance-life,4784,80,745.48,1,54.74,10,0.016722408026755852,9.3185,0.0125,745.48,0.07342919997853732,1.6722408026755853,1.25,745.48,0.07342919997853732
shopping,1510,104,401.45,1,59.02,9,0.06887417218543046,3.8600961538461536,0.009615384615384616,401.45,0.14701706314609542,6.887417218543046,0.9615384615384616,401.45,0.14701706314609542
insurance,3870,69,459.79,3,72.57,1,0.017829457364341085,6.663623188405797,0.043478260869565216,153.26333333333335,0.15783292372604882,1.7829457364341086,4.3478260869565215,153.26333333333335,0.15783292372604882
home loan,4759,515,1829.24,38,1473.4,7,0.10821601176717797,3.5519223300970872,0.07378640776699029,48.13789473684211,0.8054711246200609,10.821601176717797,7.3786407766990285,48.13789473684211,0.8054711246200609
insurance-life,4101,34,258.38,2,149.92,8,0.008290660814435503,7.5994117647058825,0.058823529411764705,129.19,0.5802306680083598,0.8290660814435503,5.88235294117647,129.19,0.5802306680083598
data plan,3583,101,1002.38,2,76.26,5,0.028188668713368687,9.924554455445545,0.019801980198019802,501.19,0.07607893214150323,2.8188668713368688,1.9801980198019802,501.19,0.07607893214150323
home loan,4662,119,974.84,8,313.35,8,0.025525525525525526,8.191932773109244,0.06722689075630252,121.855,0.32143736408025936,2.5525525525525525,6.722689075630252,121.855,0.32143736408025936
shopping,1091,51,495.18,5,230.41,8,0.04674610449129239,9.709411764705882,0.09803921568627451,99.036,0.4653055454582172,4.674610449129239,9.803921568627452,99.036,0.4653055454582172
shopping,2884,94,198.94,4,116.64,2,0.03259361997226075,2.1163829787234043,0.0425531914893617,49.735,0.5863074293756911,3.259361997226075,4.25531914893617,49.735,0.5863074293756911
credit card,4085,334,3114.55,37,2766.06,7,0.0817625458996328,9.325000000000001,0.11077844311377245,84.17702702702704,0.8881090366184521,8.17625458996328,11.077844311377245,84.17702702702704,0.8881090366184521
insurance,1731,50,356.81,6,193.8,3,0.028885037550548817,7.1362,0.12,59.468333333333334,0.5431462122698355,2.8885037550548818,12.0,59.468333333333334,0.5431462122698355
education,3112,60,129.87,1,24.96,1,0.019280205655526992,2.1645,0.016666666666666666,129.87,0.1921921921921922,1.9280205655526992,1.6666666666666667,129.87,0.1921921921921922
data plan,2603,38,200.73,3,108.43,7,0.014598540145985401,5.282368421052631,0.07894736842105263,66.91,0.540178349026055,1.4598540145985401,7.894736842105263,66.91,0.540178349026055
electronics,4119,95,347.6,3,81.12,1,0.02306385044913814,3.6589473684210527,0.031578947368421054,115.86666666666667,0.2333716915995397,2.306385044913814,3.1578947368421053,115.86666666666667,0.2333716915995397
electronics,4327,126,319.46,3,78.6,2,0.029119482320314305,2.535396825396825,0.023809523809523808,106.48666666666666,0.24604019282539286,2.9119482320314303,2.380952380952381,106.48666666666666,0.24604019282539286
groceries,3112,148,707.22,2,54.24,1,0.04755784061696658,4.778513513513514,0.013513513513513514,353.61,0.0766946636124544,4.755784061696658,1.3513513513513513,353.61,0.0766946636124544
healthcare,1605,95,526.05,5,464.14,10,0.059190031152647975,5.537368421052631,0.05263157894736842,105.21,0.8823115673415075,5.919003115264798,5.263157894736842,105.21,0.8823115673415075
shopping,4829,289,903.11,29,909.38,3,0.059846759163387865,3.124948096885813,0.10034602076124567,31.141724137931035,1.0069426758645126,5.984675916338786,10.034602076124568,31.141724137931035,1.0069426758645126
furniture,3044,169,1630.36,15,512.29,7,0.05551905387647832,9.647100591715976,0.08875739644970414,108.69066666666666,0.31421894550896734,5.551905387647832,8.875739644970414,108.69066666666666,0.31421894550896734
